  21.12097  10.18768   9.87394   9.61219   0.00000   4.61171   9.08851   4.49475   4.46225   4.44615   8.89229  13.38674   8.98949   9.08851   9.22341  14.09524  14.41828  14.81091  10.18768  10.56048
  11.96443   9.92524   8.99183   8.24360   5.84389   5.79525   5.71318   4.08247   4.20817   5.17994   7.42171   9.45956   8.88989   8.33452   8.06872   9.84557  11.03855  11.98481  11.55056   9.57155
  10.94779  12.05700  12.19716  11.26659   9.92624   8.24832   6.52696   4.69926   4.36855   5.04512   6.68088   8.41622   8.53142   7.19434   6.28877   7.96836  10.19960  12.26902  13.29291  13.13734
  20.20920  17.54052  18.10723  16.95746  15.65093  13.47955  11.21922   8.85047   8.12315   8.23049   8.56220   8.75889   7.98844   5.89665   5.17844   7.83803  10.95846  12.84266  13.87384  14.14644
  26.32281  21.06363  21.63997  20.25311  19.04004  17.22205  15.79165  14.28938  13.68013  13.08985  11.58540   9.55673   8.04273   6.59221   7.21348  10.89483  14.19874  14.43027  13.88693  11.28120
  22.91013  17.61867  17.70576  16.40210  15.52532  14.94791  15.29886  15.36545  15.14061  14.65798  12.82567  10.30142   9.36035   9.38314  11.11938  14.69752  17.41505  16.44474  14.80813  12.33622
   8.31695   8.43460   9.13269   9.57610  10.40709  12.02364  14.13799  15.60311  15.82451  15.61112  14.21399  12.61491  12.70490  14.20349  16.84840  19.24742  20.21436  17.87698  15.30321  13.30712
  -7.90205  -0.39407   1.88002   4.92440   7.96751  11.23770  13.75625  15.33234  15.58517  15.30796  14.37373  13.92890  14.76394  17.94268  22.07472  23.55549  22.40611  18.13911  14.09768   9.48246
  -7.55507  -0.91732   2.06222   6.01288   9.58279  12.77933  14.38400  14.83646  14.55305  13.99841  13.51042  13.48341  14.55406  18.60006  23.04482  23.87840  21.71024  17.13459  12.82019   9.06609
   1.45332   4.39475   7.15683  10.19139  12.76601  14.75334  15.31034  14.58249  13.29954  12.12229  11.89853  11.73386  12.82773  15.82022  18.17634  17.90966  15.74412  13.25651  10.67928  11.62660
   8.43498  10.31644  12.39119  14.16916  15.65120  16.24751  16.00706  14.95614  13.08321  11.02823  10.06955   8.82558   8.76008   9.14951   8.77873   7.50510   5.88880   6.36134   6.62196  12.65247
  15.04033  15.34121  16.18534  16.32134  16.06419  14.82160  13.51288  12.39960  10.51011   7.96320   6.30827   4.53154   3.51556   2.37126   0.51590  -1.53506  -3.20059  -1.07203   0.86167   5.46921
  20.05093  18.42182  17.73565  15.78641  13.69123  10.92777   8.80564   7.68349   5.93833   2.46228  -0.36179  -2.15593  -3.28483  -4.44445  -6.23151  -7.81190  -9.10494  -6.11930  -3.41665  -1.33673
  23.63856  18.51215  16.45951  13.19872  10.48410   7.58658   5.38917   4.06372   2.59175  -0.59677  -3.39999  -4.79553  -5.86846  -7.15346  -8.92981  -9.52916 -10.06966  -7.18967  -4.73069  -3.93976
  14.25756  13.51272  12.30815   9.33101   6.93488   5.02412   3.16563   2.01787   0.77290  -1.84811  -3.75450  -4.48935  -5.10862  -6.16991  -8.47612  -7.15813  -7.14240  -5.65795  -4.57862  -3.88843
   5.13894   7.67340   7.65983   5.10901   2.56000   2.56817   0.00000   0.00000   0.00000  -2.59639  -2.59639  -2.59275  -2.58606  -2.57739 -10.27269  -2.56000  -2.55451  -2.55328  -5.11560   0.00000
