  -5.28024  -5.09384  -2.46848  -4.80609  -4.69841  -2.30585  -6.81638  -4.49475   6.69337  11.11536   8.89229   6.69337   4.49475   2.27213   2.30585   2.34921   2.40305   4.93697   5.09384   5.28024
   4.78577  -0.45730  -2.32529  -1.56085  -3.52027  -4.16605  -8.31065  -6.96970  -1.73028   4.50379   6.82920   8.28370   8.27611   8.26944   9.13794  11.97936  15.28345  19.30123  16.60343   4.78577
   0.00000   0.41520   1.15203   4.83521   1.96413   0.15482  -6.43046  -6.73932  -2.42080   4.37716   7.30993   8.91660   9.99791   8.17217   9.47683  12.81436  18.70447  23.05326  20.12886  13.13734
   0.00000   0.88755   3.54682   8.56999   5.99188   4.25091  -2.94774  -6.30767  -4.87259   1.38238   6.95323   9.65401   8.99862   3.75627   6.33416  10.24221  18.06920  22.75874  19.72146  12.12552
  -7.52080   0.40337   5.72001  11.94097   8.77139   6.94607   0.90048  -0.90020   0.22454   6.09347  10.46011   9.07446   4.20083  -1.55627   4.48734   9.85655  18.61578  24.55639  21.12934  15.04160
  -3.52464   1.96906   7.67012  15.01937  10.49742   8.44543   4.69998   5.33524   5.44492   9.04260  11.53268   6.49246  -1.47410  -7.76571   0.57195   8.02183  17.55301  24.62285  22.18146  17.62318
   3.32678   3.38919   9.15086  15.64407   9.43751   9.46028   9.42208  11.35797   9.76930   9.32053   9.60421   4.06434  -5.48528 -12.43646  -1.58919   8.61266  18.47644  25.54494  23.20530  19.96069
  -3.16082   1.37395   7.32099  10.87795   5.76247   8.92879  11.41140  14.04790  12.65350   8.84867   5.73734  -1.40613 -10.80681 -15.93947  -2.44200  10.27478  19.51794  26.32768  23.39960  15.80410
  -9.06609  -2.70681   1.83469   4.98367   4.42290  10.23299  13.68157  16.40614  14.44342   7.44510   0.30865  -9.55308 -15.87968 -16.14949  -0.43960  14.92680  22.37114  25.85655  24.59118  24.17623
  -8.71995  -3.50979   1.72524   5.30105   5.99399  12.37359  15.38989  16.26754  12.95294   4.54718  -5.51799 -16.09180 -20.57171 -17.94565  -1.74832  16.44147  25.23193  26.07590  23.93413  20.34654
 -16.86996  -5.43926   1.48629   6.00859   6.44526  13.99114  17.58581  17.90021  13.28540   4.39928  -6.57335 -15.99440 -21.33430 -19.52229  -5.05767  14.57645  25.57339  24.59918  22.47026  22.49329
 -13.67303  -1.87663  10.15983  13.52057   9.12208  13.99386  15.95340  17.20686  12.04958   4.13507  -7.22040 -17.09890 -23.35169 -21.30643  -8.24744  12.08923  23.78281  20.05215  18.04650  16.40764
 -18.71420  -2.95671   5.65042  10.47147  11.59086  18.34174  18.77311  21.11515  16.68137   8.95670  -4.23303 -13.14469 -19.05368 -18.92360  -9.82536   7.77702  17.82219  14.31551  14.82861  18.71420
 -13.13253   5.35414  16.39262  18.70861  18.48393  23.14493  22.64394  25.80501  19.74210   8.45925  -6.82810 -16.65493 -22.10495 -20.63678 -12.33213   2.26157  11.12930   8.93280  10.97723  13.13253
 -10.36914   8.90311  20.30635  21.51945  21.32146  21.13795  19.61489  19.17287  14.96212   5.81599  -6.01600 -14.48936 -18.73607 -18.47070 -13.88307  -4.36044   3.86785   5.78945  10.36252  18.14599
 -12.84735 -10.23121  -5.10656  -1.27725   0.00000   1.28409   2.57739   6.46514  20.74199  29.85845  22.06929  12.96374   5.17211  -3.86609 -12.84086 -10.23999   0.00000   5.10656  10.23121  12.84735
