  21.12097  10.18768   9.87394   9.61219   0.00000   4.61171   9.08851   4.49475   4.46225   4.44615   8.89229  13.38674   8.98949   9.08851   9.22341  14.09524  14.41828  14.81091  10.18768  10.56048
  11.96443   9.83146   9.81327   7.23894   3.70039   1.91901   1.81428   0.87014   2.21525   3.26154   5.29583   6.15840   5.34731   5.19245   6.90108   7.71535   8.25377   4.44781   1.51041   9.57155
  10.94779   8.86615  11.00567   6.94183   3.77011  -0.94876  -2.76545  -3.68611  -0.95518   0.36754   1.33725   0.44999  -0.50921  -0.08735   3.55574   2.63972   5.03591  -0.58741  -2.97557  13.13734
  20.20920   9.98441  11.72895   8.00051   5.69753   1.05748  -0.83261  -4.32759  -5.97501  -7.44577  -9.04795 -10.43265  -9.19172  -5.51066  -0.07543  -0.73477   3.10089  -1.71871  -3.43456  14.14644
  26.32281   8.01649  10.95077   8.06292   6.25937   3.52584   1.92713  -2.12609  -8.04408 -12.94294 -16.38335 -17.95257 -15.11183  -9.42406  -2.76535  -2.76749   0.82154  -3.18560  -4.40021  11.28120
  22.91013  -0.39751   1.61691   0.78244   0.07129   0.20794  -2.23907  -5.95966 -12.27843 -15.94357 -16.23592 -16.20090 -13.14811  -7.37438  -0.95817  -0.31991   1.72644  -2.38179  -3.79111  12.33622
   8.31695 -12.49537 -11.57202  -8.31645  -6.00672  -3.33688  -5.21786  -8.21962 -13.41232 -15.58315 -13.20407 -10.59204  -6.46867  -1.97170   2.51610   1.84096   2.09881  -1.36247  -3.06148  13.30712
  -7.90205 -19.43750 -17.10075  -9.10029  -5.92923  -4.90989  -6.21224  -8.21188 -11.56878 -13.41527 -10.50678  -5.61885   1.83983   3.87538   5.93838   3.90383   0.82241  -1.10354  -2.86813   9.48246
  -7.55507 -16.67265 -13.68207  -8.13230  -7.24685  -8.39564  -9.91429 -11.43580 -12.07094 -13.10109  -9.56939  -3.11841   4.20089   5.02859   5.53527   4.95427  -0.51278  -2.17561  -3.02088   9.06609
   1.45332  -9.38203  -6.56621  -6.80537  -6.80216  -9.27977  -9.32673 -10.55499 -10.69911 -11.60249  -8.86793  -5.30445  -3.30056  -0.73892   0.50905   3.93699   0.27652  -1.09837  -1.90452  11.62660
   8.43498  -4.01681  -3.78768 -10.52742 -12.12872 -15.21805 -13.38134 -14.60457 -13.96912 -14.34014 -14.06723 -12.87894 -12.92566 -10.60926  -9.32479  -3.60960  -5.58820  -3.28541  -1.75517  12.65247
  15.04033  -2.15356  -2.29705  -5.30216  -6.10681 -10.42128  -9.59204 -10.25843 -10.28613 -13.49843 -16.11975 -16.39482 -18.26360 -19.19863 -18.86686 -12.50953 -11.19692  -4.51141  -3.06834   5.46921
  20.05093  -1.36434  -0.06773  -1.24786  -3.43358  -8.52933 -10.60679 -13.15579 -17.28815 -21.24141 -22.89094 -23.63383 -24.94821 -25.81546 -25.93445 -20.19339 -14.76162  -7.25639  -6.03008  -1.33673
  23.63856  -6.87782 -12.19647 -13.97376 -17.94157 -19.12679 -19.42716 -18.43741 -19.13393 -19.16439 -20.46928 -21.71228 -23.02885 -24.72096 -25.49033 -21.32412 -13.78359  -8.63114  -8.60759  -3.93976
  14.25756  -4.46952  -8.11142  -8.27692 -11.22929 -11.65843 -12.02956 -10.61795 -10.62538 -11.27168 -12.71802 -13.52099 -14.32830 -15.26237 -16.17709 -12.80438  -9.14003  -7.73750  -8.15811  -3.88843
   5.13894   7.67340   7.65983   5.10901   2.56000   2.56817   0.00000   0.00000   0.00000  -2.59639  -2.59639  -2.59275  -2.58606  -2.57739 -10.27269  -2.56000  -2.55451  -2.55328  -5.11560   0.00000
