  21.12097  10.18768   9.87394   9.61219   0.00000   4.61171   9.08851   4.49475   4.46225   4.44615   8.89229  13.38674   8.98949   9.08851   9.22341  14.09524  14.41828  14.81091  10.18768  10.56048
  11.96443   9.25371   6.73930   6.57138   4.28870   6.32159   6.23482   4.11407   2.04309   4.07236   8.14473  12.25855  10.28518  10.39137   8.42879  12.86611  13.14275  15.72503  13.88057   9.57155
  10.94779  12.72642  10.31630  10.07461   9.87542   7.77188   5.75389   3.79921   1.88755   7.52629  11.28943  13.21282   3.79921   7.67186  11.65781  11.85050  16.11938  14.44282  16.96857  13.13734
  20.20920  23.53656  21.02210  18.69053  16.50962  16.25827  17.84737  12.38145   7.03320   5.25933   7.01244   1.75830   0.00000   5.35421  14.45180  18.34403  18.69053  17.19990  15.69104  14.14644
  26.32281  27.42150  23.19354  20.96832  18.88799  22.00528  20.08506  18.25832  14.85650   4.93861  -1.64620  -3.30144   9.95909  10.04253  16.92714  20.60509  17.47360  17.84119  14.62480  11.28120
  22.91013  17.16520  16.77908  16.45684  17.81110  19.17469  14.23214  14.12308  14.05159  10.90150   4.67207   7.80644  15.69231  18.97619  22.37047  21.04949  19.74821  18.45699  15.44868  12.33622
   8.31695   8.11517   9.53453  10.92584  18.45200  18.22907  18.05639  13.44762  11.89837  11.87114  11.87114  13.38566  13.44762  22.57049  24.30543  24.60266  21.85167  17.47998  12.98427  13.30712
  -7.90205  -1.54484   6.06014  11.92263  16.17173  17.44861  18.74111  15.75828  15.69328  14.23745  12.81371  12.83995  14.32570  23.06599  26.17292  29.40315  25.33559  15.15036  12.35872   9.48246
  -7.55507  -4.43922   5.81475  11.45782  12.73340  14.01017  15.29474  17.97589  16.53332  16.50387  12.37790   9.64443  13.82761  27.80862  36.42644  33.95574  25.78009  21.80532  11.83792   9.06609
   1.45332   5.70395   7.01707   9.69499  12.33197  13.58618  12.14831  18.80887  17.41235  17.38636  14.71154  10.71529  13.43490  17.54757  21.73788  17.81284  19.38999  19.64779  11.40790  11.62660
   8.43498  11.05745  10.90331  14.82178  17.35781  18.56114  17.14402  14.45189  14.41713  13.09114  11.78202  10.48519   6.56904  -3.95631  -7.95477  -4.00565   4.04230   9.54040  11.05745  12.65247
  15.04033  16.16629  15.97375  21.09720  18.32515  15.62096  14.26222  11.63723  10.32669   9.02855   3.86938   2.58167  -2.58605 -11.66909 -20.82795 -17.01621 -13.18575  -7.98687   4.04157   5.46921
  20.05093  19.80130  19.60901  15.57200  10.32571   6.42940   6.41339   7.68412  10.23650   6.39532   1.27906  -2.55912  -7.68412 -11.54410 -20.57407 -21.94214 -18.16733 -13.07268  -2.64017  -1.33673
  23.63856  19.50146  16.77770   7.70466   3.84012   1.27779   3.83038   3.82965   6.38323   1.27677   0.00000  -1.27665  -7.65931 -15.32150 -12.77786 -12.80039 -11.55699  -6.45296  -3.90029  -3.93976
  14.25756  14.15221  10.24439   6.38717   2.55310   1.27722   0.00000   2.56119   1.28214  -1.28302  -1.28302  -1.28214  -2.56119 -10.23022 -10.21777  -3.82965  -3.83230  -5.12219  -3.85969  -3.88843
   5.13894   7.67340   7.65983   5.10901   2.56000   2.56817   0.00000   0.00000   0.00000  -2.59639  -2.59639  -2.59275  -2.58606  -2.57739 -10.27269  -2.56000  -2.55451  -2.55328  -5.11560   0.00000
