  -5.28024  -5.09384  -2.46848  -4.80609  -4.69841  -2.30585  -6.81638  -4.49475   6.69337  11.11536   8.89229   6.69337   4.49475   2.27213   2.30585   2.34921   2.40305   4.93697   5.09384   5.28024
   4.78577 -11.02158  -9.54063 -10.83948  -9.89761 -12.16911 -12.33963 -11.72501  -3.88861   0.42493   4.52863   5.00952   6.19530   4.64327   6.24136   7.26182  11.34689  14.62034  10.86390   4.78577
   0.00000  -9.66168  -6.14031  -7.66704  -5.16624  -7.76258  -6.33016  -6.58169  -1.66255  -0.07815   3.36749   3.87624   4.70518   2.18420   2.72300   4.08922   9.48016  15.22211  11.91792  13.13734
   0.00000  -8.81284  -5.76226  -7.50744  -3.10294  -6.63042  -5.97242  -7.83371  -4.80034  -2.00189   2.63189   3.68487   3.38508   1.39927   1.56161   5.69495  11.39877  17.49740  13.22680  12.12552
  -7.52080  -4.88291   0.47342  -3.53899   0.72810  -5.04256  -4.55145  -5.98193  -3.49062  -0.59254   2.82253   1.16859  -1.55312  -2.67001  -3.29936   2.49960   8.63081  16.96535  15.67421  15.04160
  -3.52464   2.49011   6.51885  -4.02891  -0.88305  -6.70643  -5.10378  -4.08730  -1.23109   1.10670   2.79114  -1.58487  -6.43679  -5.99593  -5.68900   2.68207   9.15161  17.74217  18.02294  17.62318
   3.32678   8.78161  12.01626  -4.68692  -2.72947  -5.57158  -2.51960  -0.05365   1.73049   1.83831   0.81257  -6.19729 -13.20450 -11.69929  -9.95636   0.18248   7.05497  17.73524  20.11090  19.96069
  -3.16082   3.54551   7.88966  -7.90756  -5.01309  -4.10971   0.29595   3.24752   3.94944   1.64726  -2.13956 -11.12607 -18.84764 -15.46264 -10.21926   2.76520   8.99346  19.38757  21.23819  15.80410
  -9.06609  -3.25287   1.13412  -9.74374  -5.42804  -2.41222   3.17581   6.44800   6.42457   1.18342  -6.86592 -18.02276 -25.80583 -21.05863 -12.63561   3.62220   9.96877  20.60877  24.41074  24.17623
  -8.71995  -8.84414  -6.17678 -10.60218  -4.13997   0.48851   7.30031   9.19540   7.41327  -0.03916 -11.22743 -22.33836 -28.80495 -22.94071 -12.69074   6.30000  13.34014  22.50734  24.36227  20.34654
 -16.86996  -8.76219  -4.28662  -6.10742  -3.81298  -1.68473   6.71837   9.98621   9.60145   1.64731 -13.02339 -25.08070 -31.71327 -26.37774 -16.05507   3.78141  12.68690  23.22116  24.54662  22.49329
 -13.67303 -10.95071  -7.50190  -6.13964  -4.73488  -3.18573   6.55066  11.18623  11.34578   3.34703 -12.71826 -24.33009 -30.00009 -25.12514 -16.11835   1.08555  10.74496  22.60608  22.15598  16.40764
 -18.71420  -5.79905   0.99503   0.72975   2.31668   4.59996  10.28946  11.25185  11.57828   6.49046 -10.04576 -24.26699 -31.14018 -26.59571 -17.73109  -3.19908   6.91626  20.29517  19.74529  18.71420
 -13.13253  -0.72405   2.68834  -5.45455  -3.43052   0.77803   6.54302  10.15812  15.55427  13.57840  -1.74785 -16.85086 -25.53283 -22.37089 -15.44070  -4.09268   3.84236  15.15800  13.01528  13.13253
 -10.36914  14.39604  20.62012   9.08244   8.90976  11.71975  15.01471  13.34923   9.25534  -1.61000 -15.19713 -22.23081 -24.30123 -19.23883 -13.21564  -4.04191   1.11962   7.66168   7.59853  18.14599
 -12.84735 -10.23121  -5.10656  -1.27725   0.00000   1.28409   2.57739   6.46514  20.74199  29.85845  22.06929  12.96374   5.17211  -3.86609 -12.84086 -10.23999   0.00000   5.10656  10.23121  12.84735
